SOURCE	CATEGORY		FIELD_ID	FIELD_DESCRIPTION	TYPE		SEX-SPECIFICITY			Nº COMPLETENESS		% MISSINGNESS	
	UKBB_CATEGORY	GENERAL_CATEGORY			BINARY	QUANTITATIVE	MALE	FEMALE	COMMON_SEX	MALE	FEMALE	MALE	FEMALE
online_follow_up	Fuit_/_vegetables_yesterday	Diet	103990	Vegetable_consumers	1	0	0	0	1	26845	32220	86,14222736	85,8910696
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104000	Baked_bean_intake	0	1	0	0	1	2531	2133	98,69346163	99,06597304
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104010	Pulses_intake	0	1	0	0	1	2094	2743	98,91904727	98,79885797
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104020	Fried_potatoes_intake	0	1	0	0	1	5125	5350	97,35440176	97,65726947
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104030	Boiled/baked_potatoes_intake	0	1	0	0	1	6782	8474	96,49903468	96,28929
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104040	Butter/margarine_added_to_potatoes	1	0	0	0	1	957	1115	99,50598292	99,51174868
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104050	Mashed_potato_intake	0	1	0	0	1	2786	3149	98,56182699	98,62107319
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104060	Mixed_vegetable_intake	0	1	0	0	1	3480	3030	98,20357427	98,67318252
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104070	Vegetable_pieces_intake	0	1	0	0	1	2831	3951	98,53859734	98,26988256
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104080	Coleslaw_intake	0	1	0	0	1	1381	2143	99,28710806	99,06159411
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104090	Side_salad_intake	0	1	0	0	1	4605	8537	97,62283319	96,26170271
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104100	Avocado_intake	0	1	0	0	1	613	1273	99,68356064	99,4425615
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104110	Broad_bean_intake	0	1	0	0	1	676	721	99,65103914	99,68427875
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104120	Green_bean_intake	0	1	0	0	1	2622	3461	98,64648613	98,4844504
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104130	Beetroot_intake	0	1	0	0	1	1447	2349	99,25303792	98,97138803
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104140	Broccoli_intake	0	1	0	0	1	3689	4942	98,09568548	97,83593004
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104150	Butternut_squash_intake	0	1	0	0	1	345	688	99,82190607	99,69872923
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104160	Cabbage/kale_intake	0	1	0	0	1	2143	2709	98,89375277	98,81374635
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104170	Carrot_intake	0	1	0	0	1	7124	9302	96,32248939	95,92671413
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104180	Cauliflower_intake	0	1	0	0	1	2080	2570	98,92627427	98,87461356
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104190	Celery_intake	0	1	0	0	1	1671	2855	99,13740592	98,7498139
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104200	Courgette_intake	0	1	0	0	1	1334	2202	99,31137014	99,03575839
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104210	Cucumber_intake	0	1	0	0	1	2876	5717	98,5153677	97,49656254
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104220	Garlic_intake	0	1	0	0	1	2117	3295	98,90717435	98,55714073
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104230	Leek_intake	0	1	0	0	1	928	1443	99,52095314	99,3681196
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104240	Lettuce_intake	0	1	0	0	1	4763	7948	97,54127133	96,51962201
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104250	Mushroom_intake	0	1	0	0	1	3075	4349	98,41264106	98,09560092
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104260	Onion_intake	0	1	0	0	1	5489	8288	97,16649976	96,3707382
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104270	Parsnip_intake	0	1	0	0	1	821	1127	99,57618807	99,50649396
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104280	Pea_intake	0	1	0	0	1	3457	4124	98,2154472	98,19412697
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104290	Sweet_pepper_intake	0	1	0	0	1	3530	5960	98,17776355	97,3901544
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104300	Spinach_intake	0	1	0	0	1	842	1653	99,56534757	99,27616195
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104310	Sprouts_intake	0	1	0	0	1	695	792	99,64123107	99,6531883
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104320	Sweetcorn_intake	0	1	0	0	1	1115	1788	99,42442107	99,21704632
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104330	Sweet_potato_intake	0	1	0	0	1	370	636	99,80900071	99,7214997
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104340	Fresh_tomato_intake	0	1	0	0	1	7499	11706	96,12890903	94,87401802
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104350	Tinned_tomato_intake	0	1	0	0	1	1895	3121	99,02177392	98,63333421
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104360	Turnip/swede_intake	0	1	0	0	1	520	775	99,73156857	99,66063249
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104370	Watercress_intake	0	1	0	0	1	735	1494	99,6205825	99,34578703
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104380	Other_vegetables_intake	0	1	0	0	1	943	1778	99,51320992	99,22142526
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104400	Fruit_consumers	1	0	0	0	1	26845	32220	86,14222736	85,8910696
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104410	Stewed_fruit_intake	0	1	0	0	1	1019	1885	99,47397764	99,17457065
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104420	Prune_intake	0	1	0	0	1	797	1444	99,58857721	99,3676817
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104430	Dried_fruit_intake	0	1	0	0	1	2401	4366	98,76056949	98,08815673
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104440	Mixed_fruit_intake	0	1	0	0	1	999	1527	99,48430192	99,33133654
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104450	Apple_intake	0	1	0	0	1	10325	11157	94,67008745	95,11442159
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104460	Banana_intake	0	1	0	0	1	11778	14817	93,92002808	93,51173117
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104470	Berry_intake	0	1	0	0	1	2831	6624	98,53859734	97,09939308
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104480	Cherry_intake	0	1	0	0	1	523	1054	99,73001993	99,53846019
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104490	Grapefruit_intake	0	1	0	0	1	693	1075	99,6422635	99,52926443
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104500	Grape_intake	0	1	0	0	1	3806	6730	98,03528841	97,05297636
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104510	Mango_intake	0	1	0	0	1	369	815	99,80951693	99,64311675
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104520	Melon_intake	0	1	0	0	1	756	1607	99,609742	99,29630505
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104530	Orange_intake	0	1	0	0	1	3092	3267	98,40386541	98,56940175
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104540	Satsuma_intake	0	1	0	0	1	2810	4256	98,54943784	98,13632502
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104550	Peach/nectarine_intake	0	1	0	0	1	1354	2627	99,30104585	98,84965363
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104560	Pear_intake	0	1	0	0	1	2631	3638	98,6418402	98,40694324
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104570	Pineapple_intake	0	1	0	0	1	884	1529	99,54366657	99,33046075
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104580	Plum_intake	0	1	0	0	1	1346	1978	99,30517556	99,13384654
online_follow_up	Fuit_/_vegetables_yesterday	Diet	104590	Other_fruit_intake	0	1	0	0	1	733	1683	99,62161492	99,26302514
online_follow_up	Vitamin_/_mineral_supplements_yesterday	Diet	104670	Vitamin_supplement_user	1	0	0	0	1	26852	32228	86,13861386	85,88756645
online_follow_up	Physical_activity_yesterday	Physical_activity	104900	Time_spent_doing_vigorous_physical_activity	0	1	0	0	1	26845	32220	86,14222736	85,8910696
online_follow_up	Physical_activity_yesterday	Physical_activity	104910	Time_spent_doing_moderate_physical_activity	0	1	0	0	1	26845	32220	86,14222736	85,8910696
online_follow_up	Physical_activity_yesterday	Physical_activity	104920	Time_spent_doing_light_physical_activity	0	1	0	0	1	26845	32220	86,14222736	85,8910696
online_follow_up	Estimated_nutrients_yesterday_(obsolete)	Nutrients	100022	Alcohol	0	1	0	0	1	26859	32232	86,13500036	85,88581488
online_follow_up	Estimated_nutrients_yesterday_(obsolete)	Nutrients	100024	Calcium	0	1	0	0	1	26859	32232	86,13500036	85,88581488
online_follow_up	Estimated_nutrients_yesterday_(obsolete)	Nutrients	100005	Carbohydrate	0	1	0	0	1	26859	32232	86,13500036	85,88581488
online_follow_up	Estimated_nutrients_yesterday_(obsolete)	Nutrients	100019	Carotene	0	1	0	0	1	26859	32232	86,13500036	85,88581488
online_follow_up	Estimated_nutrients_yesterday_(obsolete)	Nutrients	100002	Energy	0	1	0	0	1	26859	32232	86,13500036	85,88581488
online_follow_up	Estimated_nutrients_yesterday_(obsolete)	Nutrients	100009	Englyst_dietary_fibre	0	1	0	0	1	26859	32232	86,13500036	85,88581488
online_follow_up	Estimated_nutrients_yesterday_(obsolete)	Nutrients	100004	Fat	0	1	0	0	1	26859	32232	86,13500036	85,88581488
online_follow_up	Estimated_nutrients_yesterday_(obsolete)	Nutrients	100014	Folate	0	1	0	0	1	26859	32232	86,13500036	85,88581488
online_follow_up	Estimated_nutrients_yesterday_(obsolete)	Nutrients	100001	Food_weight	0	1	0	0	1	26859	32232	86,13500036	85,88581488
online_follow_up	Estimated_nutrients_yesterday_(obsolete)	Nutrients	100011	Iron	0	1	0	0	1	26859	32232	86,13500036	85,88581488
online_follow_up	Estimated_nutrients_yesterday_(obsolete)	Nutrients	100017	Magnesium	0	1	0	0	1	26859	32232	86,13500036	85,88581488
online_follow_up	Estimated_nutrients_yesterday_(obsolete)	Nutrients	100007	Polyunsaturated_fat	0	1	0	0	1	26859	32232	86,13500036	85,88581488
online_follow_up	Estimated_nutrients_yesterday_(obsolete)	Nutrients	100016	Potassium	0	1	0	0	1	26859	32232	86,13500036	85,88581488
online_follow_up	Estimated_nutrients_yesterday_(obsolete)	Nutrients	100003	Protein	0	1	0	0	1	26859	32232	86,13500036	85,88581488
online_follow_up	Estimated_nutrients_yesterday_(obsolete)	Nutrients	100018	Retinol	0	1	0	0	1	26859	31442	86,13500036	86,23175079
online_follow_up	Estimated_nutrients_yesterday_(obsolete)	Nutrients	100006	Saturated_fat	0	1	0	0	1	26859	32232	86,13500036	85,88581488
online_follow_up	Estimated_nutrients_yesterday_(obsolete)	Nutrients	100023	Starch	0	1	0	0	1	26859	32232	86,13500036	85,88581488
online_follow_up	Estimated_nutrients_yesterday_(obsolete)	Nutrients	100008	Total_sugars	0	1	0	0	1	26866	32240	86,13138686	85,88231173
online_follow_up	Estimated_nutrients_yesterday_(obsolete)	Nutrients	100013	Vitamin_B12	0	1	0	0	1	26866	32240	86,13138686	85,88231173
online_follow_up	Estimated_nutrients_yesterday_(obsolete)	Nutrients	100012	Vitamin_B6	0	1	0	0	1	26866	32240	86,13138686	85,88231173
online_follow_up	Estimated_nutrients_yesterday_(obsolete)	Nutrients	100015	Vitamin_C	0	1	0	0	1	26866	32240	86,13138686	85,88231173
online_follow_up	Estimated_nutrients_yesterday_(obsolete)	Nutrients	100021	Vitamin_D	0	1	0	0	1	26866	32240	86,13138686	85,88231173
online_follow_up	Estimated_nutrients_yesterday_(obsolete)	Nutrients	100025	Vitamin_E	0	1	0	0	1	26866	32240	86,13138686	85,88231173
online_follow_up	Food_(and_other)_preferences	Diet	20600	Liking_for_adding_salt_to_foods	0	1	0	0	1	68534	89738	64,62176979	60,704308
online_follow_up	Food_(and_other)_preferences	Diet	20601	Liking_for_aniseed	0	1	0	0	1	64318	86720	66,79812924	62,02587075
online_follow_up	Food_(and_other)_preferences	Diet	20602	Liking_for_apple_juice	0	1	0	0	1	68401	89634	64,69042629	60,74984893
online_follow_up	Food_(and_other)_preferences	Diet	20603	Liking_for_apples	0	1	0	0	1	68574	89761	64,60112122	60,69423645
online_follow_up	Food_(and_other)_preferences	Diet	20604	Liking_for_asparagus	0	1	0	0	1	66631	88011	65,60412558	61,46055017
online_follow_up	Food_(and_other)_preferences	Diet	20605	Liking_for_aubergine	0	1	0	0	1	64261	86743	66,82755345	62,0157992
online_follow_up	Food_(and_other)_preferences	Diet	20606	Liking_for_avocados	0	1	0	0	1	64741	87103	66,57977059	61,85815752
online_follow_up	Food_(and_other)_preferences	Diet	20607	Liking_for_bacon	0	1	0	0	1	68267	89142	64,759599	60,96529256
online_follow_up	Food_(and_other)_preferences	Diet	20608	Liking_for_baked/steamed_fish	0	1	0	0	1	68013	89132	64,89071743	60,96967149
online_follow_up	Food_(and_other)_preferences	Diet	20609	Liking_for_bananas	0	1	0	0	1	68558	89727	64,60938065	60,70912483
online_follow_up	Food_(and_other)_preferences	Diet	20610	Liking_for_barbequed_or_grilled_meat	0	1	0	0	1	68173	89024	64,80812315	61,016964
online_follow_up	Food_(and_other)_preferences	Diet	20611	Liking_for_beef_steak	0	1	0	0	1	68198	89055	64,79521779	61,0033893
online_follow_up	Food_(and_other)_preferences	Diet	20612	Liking_for_beetroot	0	1	0	0	1	68480	89685	64,64964536	60,72751636
online_follow_up	Food_(and_other)_preferences	Diet	20613	Liking_for_bell_pepper	0	1	0	0	1	57985	83083	70,06731434	63,61848962
online_follow_up	Food_(and_other)_preferences	Physical_activity	20614	Liking_for_bicycling	0	1	0	0	1	65103	82654	66,39290102	63,80634595
online_follow_up	Food_(and_other)_preferences	Diet	20615	Liking_for_biscuits	0	1	0	0	1	68581	89758	64,59750772	60,69555013
online_follow_up	Food_(and_other)_preferences	Diet	20616	Liking_for_bitter_foods	0	1	0	0	1	67456	88900	65,17824879	61,0712628
online_follow_up	Food_(and_other)_preferences	Diet	20617	Liking_for_bitter/ale	0	1	0	0	1	67875	86160	64,96195501	62,27109114
online_follow_up	Food_(and_other)_preferences	Diet	20618	Liking_for_black_olives	0	1	0	0	1	66636	88383	65,60154451	61,29765377
online_follow_up	Food_(and_other)_preferences	Diet	20619	Liking_for_black_pepper	0	1	0	0	1	68078	89503	64,85716351	60,80721298
online_follow_up	Food_(and_other)_preferences	Diet	20620	Liking_for_blue_cheese	0	1	0	0	1	67524	88753	65,14314622	61,13563315
online_follow_up	Food_(and_other)_preferences	Diet	20621	Liking_for_bolognese_sauce	0	1	0	0	1	67792	89120	65,00480079	60,97492621
online_follow_up	Food_(and_other)_preferences	Diet	20622	Liking_for_broad_beans	0	1	0	0	1	68341	89398	64,72139915	60,85319181
online_follow_up	Food_(and_other)_preferences	Diet	20623	Liking_for_broccoli	0	1	0	0	1	68507	89726	64,63570757	60,70956272
online_follow_up	Food_(and_other)_preferences	Diet	20624	Liking_for_brown_rice	0	1	0	0	1	67165	88461	65,32846715	61,26349807
online_follow_up	Food_(and_other)_preferences	Diet	20625	Liking_for_brussel_sprouts	0	1	0	0	1	68552	89757	64,61247793	60,69598802
online_follow_up	Food_(and_other)_preferences	Diet	20626	Liking_for_burgers_(meat)	0	1	0	0	1	68185	89051	64,80192858	61,00514087
online_follow_up	Food_(and_other)_preferences	Diet	20627	Liking_for_burn_of_spicy_foods	0	1	0	0	1	65644	87223	66,11362909	61,80561029
online_follow_up	Food_(and_other)_preferences	Diet	20628	Liking_for_butter_on_bread	0	1	0	0	1	68481	89695	64,64912915	60,72313742
online_follow_up	Food_(and_other)_preferences	Diet	20629	Liking_for_butternut_squash	0	1	0	0	1	61847	85917	68,07369475	62,37749928
online_follow_up	Food_(and_other)_preferences	Diet	20630	Liking_for_cabbage	0	1	0	0	1	68566	89764	64,60525093	60,69292276
online_follow_up	Food_(and_other)_preferences	Diet	20631	Liking_for_cake	0	1	0	0	1	68577	89770	64,59957257	60,6902954
online_follow_up	Food_(and_other)_preferences	Diet	20632	Liking_for_cake_icing	0	1	0	0	1	68519	89770	64,629513	60,6902954
online_follow_up	Food_(and_other)_preferences	Diet	20633	Liking_for_capers	0	1	0	0	1	58259	81368	69,92587163	64,36947707
online_follow_up	Food_(and_other)_preferences	Diet	20634	Liking_for_cauliflower	0	1	0	0	1	68563	89750	64,60679957	60,69905327
online_follow_up	Food_(and_other)_preferences	Diet	20635	Liking_for_cereal/granola_bar	0	1	0	0	1	66245	87638	65,8033843	61,62388447
online_follow_up	Food_(and_other)_preferences	Diet	20636	Liking_for_cheesecake	0	1	0	0	1	68411	89652	64,68526415	60,74196684
online_follow_up	Food_(and_other)_preferences	Diet	20637	Liking_for_cherries	0	1	0	0	1	68505	89686	64,63674	60,72707846
online_follow_up	Food_(and_other)_preferences	Diet	20638	Liking_for_chicken	0	1	0	0	1	68252	89118	64,76734222	60,975802
online_follow_up	Food_(and_other)_preferences	Diet	20639	Liking_for_chilli_pepper	0	1	0	0	1	67518	88768	65,14624351	61,12906475
online_follow_up	Food_(and_other)_preferences	Diet	20640	Liking_for_chips/french_fries	0	1	0	0	1	68589	89805	64,593378	60,67496913
online_follow_up	Food_(and_other)_preferences	Habits	20641	Liking_for_cigarette_smoking	0	1	0	0	1	63301	83184	67,32311917	63,57426237
online_follow_up	Food_(and_other)_preferences	Diet	20642	Liking_for_cod	0	1	0	0	1	68308	89289	64,73843422	60,9009222
online_follow_up	Food_(and_other)_preferences	Diet	20643	Liking_for_coffee_with_sugar	0	1	0	0	1	68049	89011	64,87213372	61,02265661
online_follow_up	Food_(and_other)_preferences	Diet	20644	Liking_for_coffee_without_sugar	0	1	0	0	1	68072	89026	64,86026079	61,01608821
online_follow_up	Food_(and_other)_preferences	Diet	20645	Liking_for_coriander	0	1	0	0	1	65053	88021	66,41871174	61,45617123
online_follow_up	Food_(and_other)_preferences	Diet	20646	Liking_for_corn_flakes	0	1	0	0	1	68508	89680	64,63519136	60,72970582
online_follow_up	Food_(and_other)_preferences	Diet	20647	Liking_for_cream	0	1	0	0	1	68536	89726	64,62073736	60,70956272
online_follow_up	Food_(and_other)_preferences	Diet	20648	Liking_for_croissant	0	1	0	0	1	68021	89405	64,88658772	60,85012655
online_follow_up	Food_(and_other)_preferences	Diet	20649	Liking_for_cucumber	0	1	0	0	1	68557	89761	64,60989686	60,69423645
online_follow_up	Food_(and_other)_preferences	Diet	20650	Liking_for_curry	0	1	0	0	1	68461	89625	64,65945343	60,75378997
online_follow_up	Food_(and_other)_preferences	Diet	20651	Liking_for_dairy_products	0	1	0	0	1	68512	89665	64,6331265	60,73627423
online_follow_up	Food_(and_other)_preferences	Diet	20652	Liking_for_dark_chocolate	0	1	0	0	1	68539	89739	64,61918872	60,7038701
online_follow_up	Food_(and_other)_preferences	Diet	20653	Liking_for_diet_fizzy_drinks	0	1	0	0	1	67274	88592	65,2721998	61,20613401
online_follow_up	Food_(and_other)_preferences	Diet	20654	Liking_for_dried_fruit	0	1	0	0	1	68353	89711	64,71520458	60,71613112
online_follow_up	Food_(and_other)_preferences	Diet	20655	Liking_for_eggs	0	1	0	0	1	68537	89722	64,62022115	60,71131429
online_follow_up	Food_(and_other)_preferences	Physical_activity	20656	Liking_for_exercising_alone	0	1	0	0	1	66939	88216	65,44513158	61,37078199
online_follow_up	Food_(and_other)_preferences	Physical_activity	20657	Liking_for_exercising_with_others	0	1	0	0	1	64768	87387	66,56583281	61,73379575
online_follow_up	Food_(and_other)_preferences	Diet	20658	Liking_for_extra_virgin_olive_oil	0	1	0	0	1	67143	88992	65,33982387	61,03097659
online_follow_up	Food_(and_other)_preferences	Diet	20659	Liking_for_fatty_foods	0	1	0	0	1	68538	89755	64,61970493	60,69686381
online_follow_up	Food_(and_other)_preferences	Diet	20660	Liking_for_fresh_tomatoes	0	1	0	0	1	68534	89697	64,62176979	60,72226163
online_follow_up	Food_(and_other)_preferences	Diet	20661	Liking_for_fried_chicken	0	1	0	0	1	67784	88204	65,00893051	61,37603671
online_follow_up	Food_(and_other)_preferences	Diet	20662	Liking_for_fried/battered_fish	0	1	0	0	1	68331	89332	64,72656129	60,88209278
online_follow_up	Food_(and_other)_preferences	Diet	20663	Liking_for_fruit	0	1	0	0	1	68546	89701	64,61557522	60,72051006
online_follow_up	Food_(and_other)_preferences	Diet	20664	Liking_for_garlic	0	1	0	0	1	68474	89728	64,65274265	60,70868693
online_follow_up	Food_(and_other)_preferences	Diet	20665	Liking_for_gherkins	0	1	0	0	1	66867	88004	65,48229901	61,46361542
online_follow_up	Food_(and_other)_preferences	Diet	20666	Liking_for_globe_artichoke	0	1	0	0	1	49676	64862	74,35653889	71,59734812
online_follow_up	Food_(and_other)_preferences	Diet	20667	Liking_for_goat's_cheese	0	1	0	0	1	63520	86054	67,21006824	62,31750786
online_follow_up	Food_(and_other)_preferences	Habits	20668	Liking_for_going_to_a_cafe	0	1	0	0	1	68476	89748	64,65171022	60,69992906
online_follow_up	Food_(and_other)_preferences	Physical_activity	20669	Liking_for_going_to_the_gym	0	1	0	0	1	58764	80092	69,66518341	64,92822925
online_follow_up	Food_(and_other)_preferences	Habits	20670	Liking_for_going_to_the_pub	0	1	0	0	1	68304	89350	64,74049908	60,8742107
online_follow_up	Food_(and_other)_preferences	Diet	20671	Liking_for_grapefruit	0	1	0	0	1	67477	89014	65,16740829	61,02134293
online_follow_up	Food_(and_other)_preferences	Diet	20672	Liking_for_green_olives	0	1	0	0	1	66956	88544	65,43635594	61,2271529
online_follow_up	Food_(and_other)_preferences	Diet	20673	Liking_for_haddock	0	1	0	0	1	68098	89102	64,84683922	60,9828083
online_follow_up	Food_(and_other)_preferences	Diet	20674	Liking_for_ham	0	1	0	0	1	68261	89153	64,76269629	60,96047573
online_follow_up	Food_(and_other)_preferences	Diet	20675	Liking_for_hard_cheese	0	1	0	0	1	68494	89670	64,64241836	60,73408476
online_follow_up	Food_(and_other)_preferences	Diet	20676	Liking_for_herring	0	1	0	0	1	65726	83656	66,07129952	63,36757661
online_follow_up	Food_(and_other)_preferences	Diet	20677	Liking_for_honey	0	1	0	0	1	68305	89590	64,73998286	60,76911624
online_follow_up	Food_(and_other)_preferences	Diet	20678	Liking_for_horseradish/wasabi	0	1	0	0	1	65755	85949	66,0563293	62,36348668
online_follow_up	Food_(and_other)_preferences	Diet	20679	Liking_for_ice_cream	0	1	0	0	1	68553	89760	64,61196172	60,69467434
online_follow_up	Food_(and_other)_preferences	Diet	20680	Liking_for_jam	0	1	0	0	1	68580	89812	64,59802393	60,67190387
online_follow_up	Food_(and_other)_preferences	Diet	20681	Liking_for_kiwi_fruit	0	1	0	0	1	66709	89299	65,56386087	60,89654327
online_follow_up	Food_(and_other)_preferences	Diet	20682	Liking_for_lager	0	1	0	0	1	68046	87740	64,87368236	61,57921932
online_follow_up	Food_(and_other)_preferences	Diet	20683	Liking_for_lamb	0	1	0	0	1	68225	89045	64,78128	61,00776823
online_follow_up	Food_(and_other)_preferences	Diet	20684	Liking_for_lemons	0	1	0	0	1	68498	89767	64,6403535	60,69160908
online_follow_up	Food_(and_other)_preferences	Diet	20685	Liking_for_lentils/beans	0	1	0	0	1	68346	89572	64,71881808	60,77699833
online_follow_up	Food_(and_other)_preferences	Diet	20686	Liking_for_liver	0	1	0	0	1	68123	89003	64,83393386	61,02615976
online_follow_up	Food_(and_other)_preferences	Diet	20687	Liking_for_mackerel	0	1	0	0	1	67403	88085	65,20560815	61,42814605
online_follow_up	Food_(and_other)_preferences	Diet	20688	Liking_for_marzipan	0	1	0	0	1	68427	89765	64,67700472	60,69248487
online_follow_up	Food_(and_other)_preferences	Diet	20689	Liking_for_mayonnaise	0	1	0	0	1	68462	89721	64,65893722	60,71175219
online_follow_up	Food_(and_other)_preferences	Diet	20690	Liking_for_melon	0	1	0	0	1	68501	89745	64,63880486	60,70124274
online_follow_up	Food_(and_other)_preferences	Diet	20691	Liking_for_milk_chocolate	0	1	0	0	1	68541	89714	64,61815629	60,71481744
online_follow_up	Food_(and_other)_preferences	Diet	20692	Liking_for_mushrooms	0	1	0	0	1	68550	89713	64,61351036	60,71525534
online_follow_up	Food_(and_other)_preferences	Diet	20693	Liking_for_onions	0	1	0	0	1	68572	89765	64,60215365	60,69248487
online_follow_up	Food_(and_other)_preferences	Diet	20694	Liking_for_orange_juice	0	1	0	0	1	68546	89742	64,61557522	60,70255642
online_follow_up	Food_(and_other)_preferences	Diet	20695	Liking_for_oranges	0	1	0	0	1	68566	89706	64,60525093	60,71832059
online_follow_up	Food_(and_other)_preferences	Diet	20696	Liking_for_pasta	0	1	0	0	1	68491	89731	64,643967	60,70737325
online_follow_up	Food_(and_other)_preferences	Diet	20697	Liking_for_pears	0	1	0	0	1	68536	89745	64,62073736	60,70124274
online_follow_up	Food_(and_other)_preferences	Diet	20698	Liking_for_pizza	0	1	0	0	1	68468	89695	64,65583993	60,72313742
online_follow_up	Food_(and_other)_preferences	Diet	20699	Liking_for_plain_yogurt	0	1	0	0	1	67986	89506	64,90465522	60,8058993
online_follow_up	Food_(and_other)_preferences	Diet	20700	Liking_for_plums	0	1	0	0	1	68466	89727	64,65687236	60,70912483
online_follow_up	Food_(and_other)_preferences	Diet	20701	Liking_for_pollock	0	1	0	0	1	55863	74196	71,16272107	67,51004966
online_follow_up	Food_(and_other)_preferences	Diet	20702	Liking_for_pork_chop	0	1	0	0	1	68220	89077	64,78386108	60,99375564
online_follow_up	Food_(and_other)_preferences	Diet	20703	Liking_for_porridge	0	1	0	0	1	68374	89575	64,70436408	60,77568465
online_follow_up	Food_(and_other)_preferences	Diet	20704	Liking_for_potato_crisps	0	1	0	0	1	68590	89781	64,59286179	60,68547857
online_follow_up	Food_(and_other)_preferences	Diet	20705	Liking_for_potatoes	0	1	0	0	1	68595	89795	64,59028072	60,67934806
online_follow_up	Food_(and_other)_preferences	Diet	20706	Liking_for_prawns	0	1	0	0	1	67917	88924	64,94027401	61,06075335
online_follow_up	Food_(and_other)_preferences	Diet	20707	Liking_for_raw_carrots	0	1	0	0	1	68394	89725	64,69403979	60,71000061
online_follow_up	Food_(and_other)_preferences	Diet	20708	Liking_for_red_meat	0	1	0	0	1	68255	89174	64,76579358	60,95127996
online_follow_up	Food_(and_other)_preferences	Habits	20709	Liking_for_red_wine	0	1	0	0	1	68077	89176	64,85767972	60,95040418
online_follow_up	Food_(and_other)_preferences	Diet	20710	Liking_for_regular_(non-diet)_fizzy_drinks	0	1	0	0	1	68221	89421	64,78334486	60,84312025
online_follow_up	Food_(and_other)_preferences	Diet	20711	Liking_for_roast_chicken	0	1	0	0	1	68232	89129	64,7776665	60,97098517
online_follow_up	Food_(and_other)_preferences	Diet	20712	Liking_for_salad_dressing	0	1	0	0	1	68451	89679	64,66461558	60,73014372
online_follow_up	Food_(and_other)_preferences	Diet	20713	Liking_for_salad_leaves	0	1	0	0	1	68544	89755	64,61660765	60,69686381
online_follow_up	Food_(and_other)_preferences	Diet	20714	Liking_for_salami	0	1	0	0	1	66353	87105	65,74763316	61,85728173
